OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,Product,Category,SubCategory,Brand,Quantity,UnitPrice,Discount,DiscountAmount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderChannel,City,State,Region,DeliveryDays,ReturnStatus,Rating,Status
ORD00258,04-Oct-25,CUST505,Anjali,Female,60,Mouse,Electronics,Mouse,Adidas,5,2751,20,2751,1980.72,347,13331.72,Net Banking,Website,Bangalore,Karnataka,South,5,No Return,5,Delivered
ORD00259,10-Dec-25,CUST841,Arjun,Female,28,Headphones,Electronics,Headphones,Noise,4,5599,20,4479.2,3225.02,479,21620.82,Net Banking,Website,Bangalore,Karnataka,South,4,Returned,5,Shipped
ORD00260,07-Oct-25,CUST247,Priya,Male,42,Shoes,Fashion,Shoes,Adidas,1,13659,20,2731.8,1966.9,370,13264.1,UPI,Mobile App,Pune,Maharashtra,West,2,No Return,1,Shipped
ORD00261,12-Jan-26,CUST916,Anjali,Female,41,Phone,Electronics,Phone,Apple,3,35927,15,16167.15,16490.49,110,108214.34,Cash on Delivery,Website,Chandigarh,Punjab,North,1,No Return,2,Delivered
ORD00262,01-Aug-25,CUST137,Rahul,Female,51,Shoes,Fashion,Shoes,Apple,2,8718,5,871.8,2981.56,320,19865.76,UPI,Website,Chandigarh,Punjab,North,9,No Return,3,Cancelled
ORD00263,13-Oct-25,CUST655,Karan,Female,50,Phone,Electronics,Phone,Noise,4,10032,5,2006.4,6861.89,42,45025.49,Net Banking,Website,Patiala,Punjab,North,3,No Return,3,Returned
ORD00264,11-Jan-26,CUST566,Neha,Male,59,Camera,Electronics,Camera,Sony,4,9542,20,7633.6,5496.19,372,36402.59,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,10,Returned,3,Shipped
ORD00265,18-Dec-25,CUST813,Riya,Female,41,Laptop,Electronics,Laptop,Noise,1,9992,10,999.2,1618.7,323,10934.5,Net Banking,Mobile App,Delhi,Delhi,North,10,Returned,4,Cancelled
ORD00266,10-Oct-25,CUST111,Anjali,Male,25,Backpack,Accessories,Backpack,Nike,2,2594,5,259.4,887.15,259,6074.75,Card,Website,Jaipur,Rajasthan,North,10,Returned,5,Returned
ORD00267,09-Apr-26,CUST919,Amit,Male,27,Shoes,Fashion,Shoes,Lenovo,3,33711,15,15169.95,15473.35,84,101520.4,Net Banking,Website,Bangalore,Karnataka,South,6,Returned,5,Delivered
ORD00268,13-Jun-25,CUST583,Vikas,Female,41,Phone,Electronics,Phone,Dell,5,28384,20,28384,20436.48,302,134274.48,Net Banking,Mobile App,Jaipur,Rajasthan,North,7,No Return,3,Returned
ORD00269,11-Mar-26,CUST708,Karan,Male,29,Shoes,Fashion,Shoes,HP,3,35019,15,15758.55,16073.72,151,105523.17,Card,Mobile App,Delhi,Delhi,North,3,No Return,5,Cancelled
ORD00270,23-May-25,CUST178,Anjali,Male,59,Headphones,Electronics,Headphones,Sony,3,19289,10,5786.7,9374.45,261,61715.75,Net Banking,Website,Pune,Maharashtra,West,4,No Return,3,Delivered
ORD00271,24-Dec-25,CUST737,Vikas,Female,44,Watch,Fashion,Watch,Dell,4,47723,10,19089.2,30924.5,497,203224.3,Card,Mobile App,Mumbai,Maharashtra,West,8,No Return,1,Delivered
ORD00272,10-Dec-25,CUST343,Arjun,Female,44,Keyboard,Electronics,Keyboard,Boat,5,36579,5,9144.75,31275.04,326,205351.29,Card,Mobile App,Lucknow,Uttar Pradesh,North,4,No Return,4,Cancelled
ORD00273,04-Mar-26,CUST187,Priya,Male,28,Headphones,Electronics,Headphones,Noise,2,30501,10,6100.2,9882.32,215,64999.12,UPI,Mobile App,Lucknow,Uttar Pradesh,North,8,No Return,2,Returned
ORD00274,08-Sep-25,CUST626,Neha,Female,19,Keyboard,Electronics,Keyboard,Lenovo,3,35905,20,21543,15510.96,69,101751.96,Card,Mobile App,Bangalore,Karnataka,South,6,No Return,4,Returned
ORD00275,02-Aug-25,CUST776,Riya,Male,38,Mouse,Electronics,Mouse,Boat,3,16019,10,4805.7,7785.23,9,51045.53,Card,Mobile App,Bangalore,Karnataka,South,4,No Return,4,Cancelled
ORD00276,08-Aug-25,CUST981,Karan,Female,22,Phone,Electronics,Phone,Boat,4,19232,10,7692.8,12462.34,295,81992.54,UPI,Mobile App,Mumbai,Maharashtra,West,6,No Return,5,Cancelled
ORD00277,17-Nov-25,CUST425,Arjun,Female,57,Laptop,Electronics,Laptop,Samsung,3,26220,5,3933,13450.86,337,88514.86,Card,Website,Pune,Maharashtra,West,9,Returned,5,Returned
ORD00278,03-Aug-25,CUST196,Sneha,Male,60,Headphones,Electronics,Headphones,Noise,2,8816,20,3526.4,2539.01,394,17038.61,Cash on Delivery,Website,Pune,Maharashtra,West,5,No Return,4,Returned
ORD00279,26-Apr-25,CUST741,Amit,Male,32,Mouse,Electronics,Mouse,HP,1,21091,10,2109.1,3416.74,177,22575.64,UPI,Mobile App,Lucknow,Uttar Pradesh,North,1,Returned,1,Delivered
ORD00280,10-Jan-26,CUST997,Arjun,Female,19,Phone,Electronics,Phone,HP,2,46647,0,0,16792.92,477,110563.92,Net Banking,Website,Delhi,Delhi,North,6,No Return,2,Cancelled
ORD00281,20-Jan-26,CUST112,Amit,Male,57,Headphones,Electronics,Headphones,Boat,1,46084,10,4608.4,7465.61,166,49107.21,Net Banking,Mobile App,Lucknow,Uttar Pradesh,North,4,Returned,3,Cancelled
ORD00282,03-Apr-26,CUST422,Riya,Female,27,Camera,Electronics,Camera,Boat,2,13526,0,0,4869.36,286,32207.36,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,8,No Return,5,Delivered
ORD00283,08-Sep-25,CUST228,Sneha,Female,23,Phone,Electronics,Phone,Noise,2,24594,15,7378.2,7525.76,423,49758.56,Net Banking,Website,Lucknow,Uttar Pradesh,North,5,Returned,3,Cancelled
ORD00284,12-Mar-26,CUST243,Vikas,Male,48,Laptop,Electronics,Laptop,Boat,1,8792,20,1758.4,1266.05,83,8382.65,Net Banking,Website,Pune,Maharashtra,West,3,Returned,2,Cancelled
ORD00285,22-Jun-25,CUST455,Amit,Female,44,Phone,Electronics,Phone,Lenovo,2,39070,0,0,14065.2,255,92460.2,Net Banking,Mobile App,Mumbai,Maharashtra,West,9,Returned,5,Cancelled
ORD00286,10-Mar-26,CUST360,Neha,Male,29,Laptop,Electronics,Laptop,Sony,2,4186,15,1255.8,1280.92,320,8717.12,Card,Mobile App,Delhi,Delhi,North,2,Returned,4,Delivered
ORD00287,14-Jul-25,CUST789,Amit,Male,39,Tablet,Electronics,Tablet,Apple,3,27724,0,0,14970.96,412,98554.96,Cash on Delivery,Mobile App,Delhi,Delhi,North,7,No Return,4,Cancelled
ORD00288,08-Jun-25,CUST460,Arjun,Male,22,Shoes,Fashion,Shoes,Dell,2,25863,15,7758.9,7914.08,282,52163.18,Cash on Delivery,Website,Patiala,Punjab,North,7,No Return,4,Returned
ORD00289,22-Mar-26,CUST266,Arjun,Male,45,Laptop,Electronics,Laptop,Lenovo,3,5942,5,891.3,3048.25,248,20230.95,Card,Website,Patiala,Punjab,North,8,Returned,2,Cancelled
ORD00290,10-May-25,CUST795,Anjali,Male,54,Keyboard,Electronics,Keyboard,Boat,2,5637,20,2254.8,1623.46,105,10747.66,Cash on Delivery,Website,Delhi,Delhi,North,7,No Return,5,Shipped
ORD00291,12-Apr-25,CUST337,Neha,Male,48,Camera,Electronics,Camera,Apple,3,11265,15,5069.25,5170.64,234,34130.39,UPI,Mobile App,Pune,Maharashtra,West,6,No Return,1,Shipped
ORD00292,11-Jul-25,CUST874,Priya,Male,31,Keyboard,Electronics,Keyboard,Samsung,3,1419,10,425.7,689.63,407,4927.93,UPI,Mobile App,Jaipur,Rajasthan,North,8,No Return,5,Cancelled
ORD00293,14-Jan-26,CUST936,Arjun,Male,48,Shoes,Fashion,Shoes,Sony,4,14676,5,2935.2,10038.38,318,66125.18,UPI,Mobile App,Lucknow,Uttar Pradesh,North,10,No Return,4,Delivered
ORD00294,16-Dec-25,CUST341,Arjun,Female,48,Shoes,Fashion,Shoes,Adidas,1,31678,10,3167.8,5131.84,175,33817.04,UPI,Website,Patiala,Punjab,North,2,Returned,5,Shipped
ORD00295,31-Dec-25,CUST947,Karan,Male,32,Shoes,Fashion,Shoes,Noise,4,11363,10,4545.2,7363.22,249,48519.02,Net Banking,Mobile App,Lucknow,Uttar Pradesh,North,9,No Return,2,Returned
ORD00296,30-Aug-25,CUST793,Vikas,Male,40,Shoes,Fashion,Shoes,Noise,5,27019,0,0,24317.1,462,159874.1,Cash on Delivery,Website,Delhi,Delhi,North,6,Returned,4,Returned
ORD00297,02-Jan-26,CUST890,Vikas,Male,22,Keyboard,Electronics,Keyboard,Dell,3,20219,15,9098.55,9280.52,212,61050.97,Card,Mobile App,Bangalore,Karnataka,South,6,No Return,4,Shipped
ORD00298,24-Apr-25,CUST308,Anjali,Male,49,Mouse,Electronics,Mouse,Lenovo,4,17648,20,14118.4,10165.25,6,66644.85,UPI,Mobile App,Jaipur,Rajasthan,North,3,Returned,3,Shipped
ORD00299,04-Jan-26,CUST899,Amit,Female,54,Tablet,Electronics,Tablet,Apple,5,2574,10,1287,2084.94,263,13930.94,Card,Mobile App,Jaipur,Rajasthan,North,9,No Return,5,Shipped
ORD00300,16-Jun-25,CUST637,Riya,Male,51,Watch,Fashion,Watch,Noise,1,41491,5,2074.55,7094.96,267,46778.41,Card,Website,Bangalore,Karnataka,South,9,Returned,1,Shipped
ORD00301,27-Jan-26,CUST353,Vikas,Female,50,Keyboard,Electronics,Keyboard,Sony,1,34811,0,0,6265.98,256,41332.98,Cash on Delivery,Website,Patiala,Punjab,North,2,Returned,2,Returned
ORD00302,23-Mar-26,CUST453,Arjun,Male,46,Headphones,Electronics,Headphones,Samsung,2,42244,10,8448.8,13687.06,25,89751.26,UPI,Website,Delhi,Delhi,North,8,Returned,1,Returned
ORD00303,03-Aug-25,CUST119,Anjali,Male,34,Laptop,Electronics,Laptop,Samsung,3,27252,20,16351.2,11772.86,470,77647.66,Cash on Delivery,Website,Mumbai,Maharashtra,West,4,Returned,4,Cancelled
ORD00304,05-Aug-25,CUST144,Vikas,Male,42,Phone,Electronics,Phone,Samsung,5,33762,0,0,30385.8,363,199558.8,Net Banking,Mobile App,Mumbai,Maharashtra,West,9,No Return,1,Cancelled
ORD00305,03-Jun-25,CUST457,Anjali,Male,42,Camera,Electronics,Camera,Apple,2,22031,0,0,7931.16,84,52077.16,Net Banking,Website,Bangalore,Karnataka,South,1,No Return,4,Returned
ORD00306,27-Jun-25,CUST753,Arjun,Male,50,Shoes,Fashion,Shoes,Apple,2,19288,5,1928.8,6596.5,389,43632.7,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,1,No Return,2,Cancelled
ORD00307,27-Aug-25,CUST705,Anjali,Male,41,Laptop,Electronics,Laptop,Boat,3,4554,0,0,2459.16,402,16523.16,UPI,Website,Jaipur,Rajasthan,North,3,No Return,3,Shipped
ORD00308,03-Mar-26,CUST989,Sneha,Female,40,Mouse,Electronics,Mouse,Adidas,1,15911,0,0,2863.98,246,19020.98,Card,Website,Delhi,Delhi,North,7,Returned,3,Delivered
ORD00309,26-Mar-26,CUST565,Neha,Female,48,Headphones,Electronics,Headphones,Dell,4,43550,10,17420,28220.4,291,185291.4,UPI,Mobile App,Delhi,Delhi,North,5,No Return,2,Delivered
ORD00310,24-Oct-25,CUST325,Priya,Male,60,Tablet,Electronics,Tablet,Lenovo,3,22416,0,0,12104.64,410,79762.64,UPI,Website,Chandigarh,Punjab,North,9,Returned,3,Returned
ORD00311,04-May-25,CUST742,Rahul,Female,23,Shoes,Fashion,Shoes,Adidas,4,29172,15,17503.2,17853.26,97,117135.06,UPI,Mobile App,Pune,Maharashtra,West,4,Returned,2,Shipped
ORD00312,25-Jul-25,CUST795,Amit,Female,35,Tablet,Electronics,Tablet,Sony,5,44748,15,33561,34232.22,34,224445.22,Cash on Delivery,Mobile App,Mumbai,Maharashtra,West,1,No Return,2,Shipped
ORD00313,02-Nov-25,CUST970,Anjali,Male,42,Watch,Fashion,Watch,Dell,5,23381,5,5845.25,19990.76,214,131264.51,UPI,Website,Jaipur,Rajasthan,North,3,Returned,4,Cancelled
ORD00314,30-Jul-25,CUST184,Amit,Female,44,Shoes,Fashion,Shoes,Samsung,3,21630,15,9733.5,9928.17,379,65463.67,UPI,Mobile App,Pune,Maharashtra,West,3,Returned,2,Shipped
ORD00315,30-Sep-25,CUST894,Arjun,Male,40,Camera,Electronics,Camera,Adidas,2,41791,20,16716.4,12035.81,371,79272.41,Cash on Delivery,Website,Chandigarh,Punjab,North,7,Returned,2,Returned
ORD00316,17-May-25,CUST663,Anjali,Male,40,Camera,Electronics,Camera,Noise,2,5799,5,579.9,1983.26,221,13222.36,UPI,Website,Chandigarh,Punjab,North,5,No Return,1,Returned
ORD00317,31-Aug-25,CUST510,Priya,Female,26,Shoes,Fashion,Shoes,Noise,2,23634,5,2363.4,8082.83,450,53437.43,UPI,Mobile App,Bangalore,Karnataka,South,9,Returned,2,Returned
ORD00318,02-Nov-25,CUST358,Amit,Male,51,Mouse,Electronics,Mouse,Samsung,3,21565,15,9704.25,9898.33,46,64935.08,Card,Website,Bangalore,Karnataka,South,10,No Return,2,Delivered
ORD00319,01-Aug-25,CUST603,Anjali,Female,49,Headphones,Electronics,Headphones,Sony,5,41024,20,41024,29537.28,262,193895.28,Net Banking,Mobile App,Bangalore,Karnataka,South,5,Returned,4,Shipped
ORD00320,12-Aug-25,CUST234,Arjun,Male,37,Tablet,Electronics,Tablet,Sony,2,49704,20,19881.6,14314.75,174,94015.15,Cash on Delivery,Website,Bangalore,Karnataka,South,8,Returned,3,Shipped
ORD00321,23-Aug-25,CUST370,Anjali,Female,38,Laptop,Electronics,Laptop,Apple,1,7179,15,1076.85,1098.39,459,7659.54,Net Banking,Website,Mumbai,Maharashtra,West,7,No Return,5,Shipped
ORD00322,19-May-25,CUST720,Priya,Male,55,Camera,Electronics,Camera,Boat,1,48043,5,2402.15,8215.35,151,54007.2,UPI,Mobile App,Lucknow,Uttar Pradesh,North,3,No Return,3,Shipped
ORD00323,22-Sep-25,CUST508,Arjun,Male,49,Shoes,Fashion,Shoes,Noise,5,49415,0,0,44473.5,97,291645.5,Card,Website,Patiala,Punjab,North,3,Returned,2,Cancelled
ORD00324,27-Dec-25,CUST943,Vikas,Male,34,Phone,Electronics,Phone,Adidas,3,19786,10,5935.8,9616,78,63116.2,Net Banking,Website,Mumbai,Maharashtra,West,1,No Return,4,Delivered
ORD00325,09-Nov-25,CUST323,Karan,Female,26,Keyboard,Electronics,Keyboard,Boat,5,30964,20,30964,22294.08,420,146570.08,Net Banking,Website,Chandigarh,Punjab,North,7,No Return,4,Returned
ORD00326,22-Mar-26,CUST846,Karan,Female,58,Headphones,Electronics,Headphones,Nike,4,49969,5,9993.8,34178.8,218,224279,Card,Website,Pune,Maharashtra,West,9,Returned,1,Delivered
ORD00327,20-Mar-26,CUST186,Neha,Male,33,Watch,Fashion,Watch,Sony,2,42028,15,12608.4,12860.57,190,84498.17,UPI,Website,Chandigarh,Punjab,North,7,Returned,2,Cancelled
ORD00328,31-Jul-25,CUST337,Rahul,Female,59,Headphones,Electronics,Headphones,Nike,3,40430,20,24258,17465.76,15,114512.76,Net Banking,Website,Bangalore,Karnataka,South,6,No Return,4,Shipped
ORD00329,15-Dec-25,CUST203,Priya,Female,60,Keyboard,Electronics,Keyboard,Noise,5,34114,0,0,30702.6,3,201275.6,Cash on Delivery,Mobile App,Bangalore,Karnataka,South,7,Returned,1,Returned
ORD00330,22-Jan-26,CUST372,Sneha,Male,20,Backpack,Accessories,Backpack,Lenovo,2,23052,20,9220.8,6638.98,141,43663.18,UPI,Website,Mumbai,Maharashtra,West,2,No Return,4,Delivered
ORD00331,23-Jun-25,CUST444,Neha,Male,30,Phone,Electronics,Phone,Dell,5,26141,0,0,23526.9,51,154282.9,Card,Mobile App,Delhi,Delhi,North,10,No Return,1,Delivered
ORD00332,05-Jan-26,CUST455,Riya,Male,23,Camera,Electronics,Camera,Sony,3,3051,15,1372.95,1400.41,107,9287.46,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,7,No Return,5,Shipped
ORD00333,25-Sep-25,CUST278,Rahul,Female,27,Phone,Electronics,Phone,Sony,1,48655,0,0,8757.9,391,57803.9,Card,Mobile App,Patiala,Punjab,North,1,No Return,3,Cancelled
ORD00334,26-Jun-25,CUST520,Riya,Female,57,Camera,Electronics,Camera,Noise,4,1414,20,1131.2,814.46,128,5467.26,UPI,Website,Pune,Maharashtra,West,10,No Return,3,Returned
ORD00335,16-Apr-25,CUST678,Arjun,Female,53,Keyboard,Electronics,Keyboard,Dell,2,48474,10,9694.8,15705.58,419,103377.78,Cash on Delivery,Mobile App,Bangalore,Karnataka,South,6,Returned,3,Delivered
ORD00336,30-Mar-26,CUST631,Sneha,Female,60,Phone,Electronics,Phone,Dell,2,4505,15,1351.5,1378.53,135,9172.03,Cash on Delivery,Mobile App,Chandigarh,Punjab,North,8,No Return,1,Returned
ORD00337,29-Dec-25,CUST976,Neha,Male,35,Camera,Electronics,Camera,Sony,2,24276,0,0,8739.36,242,57533.36,Card,Website,Mumbai,Maharashtra,West,5,Returned,3,Shipped
ORD00338,17-Aug-25,CUST579,Karan,Male,60,Shoes,Fashion,Shoes,Sony,3,2724,15,1225.8,1250.32,21,8217.52,Cash on Delivery,Website,Bangalore,Karnataka,South,2,Returned,2,Delivered
ORD00339,28-Dec-25,CUST712,Vikas,Female,36,Headphones,Electronics,Headphones,Apple,4,37327,15,22396.2,22844.12,36,149791.92,Card,Mobile App,Lucknow,Uttar Pradesh,North,10,No Return,4,Returned
ORD00340,19-Feb-26,CUST421,Anjali,Female,28,Camera,Electronics,Camera,Nike,5,26465,5,6616.25,22627.58,473,148809.33,Net Banking,Mobile App,Mumbai,Maharashtra,West,1,No Return,5,Cancelled
ORD00341,23-Mar-26,CUST272,Arjun,Male,37,Backpack,Accessories,Backpack,HP,2,27129,15,8138.7,8301.47,47,54467.77,Card,Website,Lucknow,Uttar Pradesh,North,3,No Return,4,Cancelled
ORD00342,10-Jul-25,CUST610,Riya,Male,44,Tablet,Electronics,Tablet,HP,2,37005,0,0,13321.8,458,87789.8,Net Banking,Website,Mumbai,Maharashtra,West,8,Returned,4,Returned
ORD00343,12-Jun-25,CUST455,Priya,Female,36,Headphones,Electronics,Headphones,Lenovo,1,42523,10,4252.3,6888.73,150,45309.43,Net Banking,Website,Jaipur,Rajasthan,North,9,Returned,2,Cancelled
ORD00344,06-Apr-26,CUST221,Rahul,Male,45,Keyboard,Electronics,Keyboard,Dell,4,20804,0,0,14978.88,308,98502.88,UPI,Website,Patiala,Punjab,North,4,No Return,1,Returned
ORD00345,16-Jan-26,CUST568,Sneha,Male,28,Camera,Electronics,Camera,Boat,1,15992,5,799.6,2734.63,229,18156.03,Card,Mobile App,Pune,Maharashtra,West,9,No Return,5,Cancelled
ORD00346,23-Jan-26,CUST666,Karan,Male,25,Shoes,Fashion,Shoes,Boat,5,11797,0,0,10617.3,45,69647.3,UPI,Mobile App,Mumbai,Maharashtra,West,3,No Return,4,Delivered
ORD00347,19-Apr-25,CUST269,Riya,Male,27,Backpack,Accessories,Backpack,Adidas,1,46166,15,6924.9,7063.4,461,46765.5,UPI,Website,Pune,Maharashtra,West,10,Returned,5,Returned
ORD00348,16-Apr-25,CUST911,Arjun,Female,37,Camera,Electronics,Camera,Boat,1,36991,10,3699.1,5992.54,357,39641.44,UPI,Mobile App,Delhi,Delhi,North,1,No Return,3,Delivered
ORD00349,24-Jul-25,CUST860,Sneha,Female,30,Shoes,Fashion,Shoes,Noise,4,28780,15,17268,17613.36,127,115592.36,Card,Mobile App,Patiala,Punjab,North,6,Returned,3,Delivered
ORD00350,24-Jun-25,CUST936,Arjun,Female,54,Phone,Electronics,Phone,Lenovo,4,18388,20,14710.4,10591.49,469,69902.09,Card,Mobile App,Mumbai,Maharashtra,West,4,Returned,4,Shipped
ORD00351,27-Mar-26,CUST213,Riya,Male,50,Keyboard,Electronics,Keyboard,Boat,4,31950,0,0,23004,50,150854,Card,Website,Mumbai,Maharashtra,West,6,No Return,4,Cancelled
ORD00352,03-Jan-26,CUST200,Riya,Female,38,Keyboard,Electronics,Keyboard,Lenovo,1,35608,20,7121.6,5127.55,412,34025.95,Card,Mobile App,Patiala,Punjab,North,10,Returned,2,Shipped
ORD00353,10-Sep-25,CUST380,Neha,Female,56,Headphones,Electronics,Headphones,Samsung,5,23093,0,0,20783.7,59,136307.7,Cash on Delivery,Mobile App,Jaipur,Rajasthan,North,6,No Return,2,Cancelled
ORD00354,25-Nov-25,CUST509,Neha,Male,54,Camera,Electronics,Camera,Samsung,4,27882,10,11152.8,18067.54,288,118730.74,Net Banking,Mobile App,Mumbai,Maharashtra,West,7,Returned,1,Returned
ORD00355,06-Feb-26,CUST408,Priya,Male,39,Tablet,Electronics,Tablet,Noise,2,44930,10,8986,14557.32,262,95693.32,UPI,Website,Pune,Maharashtra,West,4,No Return,1,Shipped
ORD00356,19-Dec-25,CUST923,Neha,Male,51,Mouse,Electronics,Mouse,Boat,2,32991,5,3299.1,11282.92,307,74272.82,UPI,Mobile App,Mumbai,Maharashtra,West,6,Returned,4,Returned
ORD00357,29-Jan-26,CUST813,Anjali,Male,41,Keyboard,Electronics,Keyboard,HP,5,45961,15,34470.75,35160.17,329,230823.42,UPI,Website,Bangalore,Karnataka,South,10,Returned,1,Cancelled
ORD00358,07-Sep-25,CUST792,Rahul,Male,35,Camera,Electronics,Camera,HP,1,31904,5,1595.2,5455.58,374,36138.38,UPI,Mobile App,Bangalore,Karnataka,South,6,Returned,3,Returned
ORD00359,28-Feb-26,CUST810,Anjali,Male,46,Tablet,Electronics,Tablet,Apple,1,33120,0,0,5961.6,154,39235.6,Card,Mobile App,Bangalore,Karnataka,South,2,Returned,4,Cancelled
ORD00360,30-Aug-25,CUST364,Priya,Male,47,Keyboard,Electronics,Keyboard,Lenovo,2,39261,0,0,14133.96,437,93092.96,UPI,Mobile App,Bangalore,Karnataka,South,8,Returned,1,Returned
ORD00361,29-Nov-25,CUST474,Amit,Male,56,Backpack,Accessories,Backpack,Boat,4,20027,10,8010.8,12977.5,0,85074.7,Cash on Delivery,Mobile App,Delhi,Delhi,North,1,No Return,5,Shipped
ORD00362,08-Aug-25,CUST932,Vikas,Female,33,Mouse,Electronics,Mouse,HP,2,29124,0,0,10484.64,260,68992.64,Net Banking,Mobile App,Delhi,Delhi,North,8,No Return,5,Cancelled
ORD00363,07-Jan-26,CUST719,Karan,Female,24,Backpack,Accessories,Backpack,Noise,3,34423,10,10326.9,16729.58,223,109894.68,Card,Website,Lucknow,Uttar Pradesh,North,7,Returned,4,Shipped
ORD00364,05-Jan-26,CUST631,Anjali,Male,36,Laptop,Electronics,Laptop,Adidas,4,33019,20,26415.2,19018.94,47,124726.74,UPI,Mobile App,Mumbai,Maharashtra,West,4,No Return,2,Shipped
ORD00365,27-Oct-25,CUST721,Anjali,Male,40,Keyboard,Electronics,Keyboard,Lenovo,3,42953,5,6442.95,22034.89,312,144762.94,Net Banking,Mobile App,Delhi,Delhi,North,10,Returned,1,Shipped
ORD00366,24-Jul-25,CUST980,Riya,Female,34,Watch,Fashion,Watch,Sony,4,20988,10,8395.2,13600.22,300,89457.02,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,8,No Return,3,Shipped
ORD00367,09-Sep-25,CUST713,Vikas,Female,40,Keyboard,Electronics,Keyboard,Sony,5,29902,0,0,26911.8,252,176673.8,Cash on Delivery,Website,Lucknow,Uttar Pradesh,North,4,No Return,2,Shipped
ORD00368,19-Dec-25,CUST227,Vikas,Male,35,Camera,Electronics,Camera,Sony,5,8265,20,8265,5950.8,487,39497.8,Card,Mobile App,Jaipur,Rajasthan,North,7,Returned,2,Delivered
ORD00369,06-Apr-26,CUST262,Rahul,Female,31,Mouse,Electronics,Mouse,Boat,1,44313,10,4431.3,7178.71,103,47163.41,Cash on Delivery,Website,Bangalore,Karnataka,South,1,Returned,5,Shipped
ORD00370,17-Aug-25,CUST356,Karan,Male,35,Camera,Electronics,Camera,Noise,5,30235,20,30235,21769.2,120,142829.2,UPI,Website,Lucknow,Uttar Pradesh,North,4,No Return,1,Cancelled
ORD00371,12-May-25,CUST878,Priya,Male,40,Phone,Electronics,Phone,Nike,1,47817,20,9563.4,6885.65,434,45573.25,UPI,Website,Mumbai,Maharashtra,West,1,No Return,2,Delivered
ORD00372,13-Nov-25,CUST118,Riya,Male,18,Shoes,Fashion,Shoes,Samsung,3,3210,0,0,1733.4,177,11540.4,Net Banking,Website,Patiala,Punjab,North,7,No Return,1,Returned
ORD00373,11-Aug-25,CUST684,Karan,Female,37,Backpack,Accessories,Backpack,Apple,3,9055,0,0,4889.7,444,32498.7,Net Banking,Website,Lucknow,Uttar Pradesh,North,4,No Return,2,Shipped
ORD00374,09-Aug-25,CUST840,Neha,Female,48,Mouse,Electronics,Mouse,Apple,5,28376,10,14188,22984.56,491,151167.56,UPI,Website,Lucknow,Uttar Pradesh,North,2,Returned,4,Shipped
ORD00375,17-Sep-25,CUST350,Neha,Male,59,Backpack,Accessories,Backpack,Apple,1,32505,20,6501,4680.72,395,31079.72,Cash on Delivery,Website,Delhi,Delhi,North,3,No Return,1,Returned
ORD00376,29-Oct-25,CUST824,Priya,Female,37,Mouse,Electronics,Mouse,Dell,4,38052,15,22831.2,23287.82,488,153152.62,Card,Mobile App,Delhi,Delhi,North,7,Returned,2,Delivered
ORD00377,28-May-25,CUST810,Anjali,Female,50,Phone,Electronics,Phone,Adidas,1,44961,5,2248.05,7688.33,362,50763.28,Cash on Delivery,Mobile App,Lucknow,Uttar Pradesh,North,9,No Return,3,Shipped
ORD00378,24-Dec-25,CUST423,Sneha,Female,30,Phone,Electronics,Phone,Noise,2,33846,0,0,12184.56,189,80065.56,Card,Website,Lucknow,Uttar Pradesh,North,2,Returned,3,Delivered
ORD00379,04-Feb-26,CUST911,Sneha,Male,43,Camera,Electronics,Camera,Apple,4,10257,15,6154.2,6277.28,295,41446.08,Net Banking,Mobile App,Chandigarh,Punjab,North,7,No Return,3,Returned
ORD00380,14-Jan-26,CUST362,Riya,Female,26,Mouse,Electronics,Mouse,Dell,5,35399,0,0,31859.1,222,209076.1,Cash on Delivery,Mobile App,Bangalore,Karnataka,South,2,Returned,4,Shipped
ORD00381,27-Dec-25,CUST618,Riya,Female,48,Backpack,Accessories,Backpack,Apple,3,38354,5,5753.1,19675.6,229,129213.5,Net Banking,Website,Pune,Maharashtra,West,3,Returned,2,Returned
ORD00382,17-Dec-25,CUST933,Rahul,Female,25,Camera,Electronics,Camera,Nike,3,41789,10,12536.7,20309.45,460,133599.75,Net Banking,Mobile App,Pune,Maharashtra,West,1,Returned,4,Shipped
ORD00383,25-May-25,CUST842,Karan,Male,50,Watch,Fashion,Watch,Sony,5,40354,15,30265.5,30870.81,5,202380.31,Net Banking,Website,Patiala,Punjab,North,9,No Return,5,Shipped
ORD00384,16-Dec-25,CUST823,Anjali,Female,57,Camera,Electronics,Camera,Nike,3,44552,20,26731.2,19246.46,222,126393.26,Cash on Delivery,Website,Patiala,Punjab,North,2,Returned,1,Delivered
ORD00385,26-May-25,CUST259,Neha,Male,57,Laptop,Electronics,Laptop,HP,4,6838,5,1367.6,4677.19,1,30662.59,UPI,Website,Delhi,Delhi,North,1,No Return,3,Shipped
ORD00386,17-May-25,CUST289,Anjali,Female,50,Shoes,Fashion,Shoes,Apple,5,38147,15,28610.25,29182.45,184,191491.2,UPI,Website,Mumbai,Maharashtra,West,5,Returned,5,Shipped
